RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4895,15636872,1680,585,0,1,32,8,144705.87,2,0,0,171482.56,0
9329,15763093,108,540,1,1,35,7,128369.75,2,1,0,198256.15,0
5540,15790067,698,614,2,0,39,3,151914.93,1,0,0,56459.45,0
9300,15766826,1233,824,0,0,26,7,146266.0,1,1,0,21903.62,1
6530,15728823,2255,836,2,1,37,10,0.0,2,1,0,111324.41,0
9651,15646168,1332,834,2,0,33,5,0.0,2,1,0,66285.18,0
8639,15587573,632,626,1,0,27,4,115084.53,2,0,1,26907.43,0
7187,15565996,1990,653,0,0,44,8,0.0,2,1,1,154639.72,0
8203,15747647,633,589,2,1,27,4,0.0,2,1,0,144181.48,0
2163,15793842,2256,700,0,1,34,2,76322.69,1,1,0,128136.29,0
7223,15694237,2214,744,2,0,39,4,95161.75,1,1,0,19409.77,0
421,15810418,182,756,1,1,60,3,115924.89,1,1,0,93524.19,1
6906,15754012,2257,687,0,1,35,1,110752.15,2,1,1,47921.22,0
1522,15591130,2258,507,2,1,29,6,0.0,2,0,1,94780.9,0
7482,15778589,1410,626,0,0,34,7,113014.7,2,1,1,56646.28,0
162,15641122,831,684,0,0,30,2,0.0,2,1,0,83473.82,0
8512,15770091,1066,643,1,0,28,9,160858.13,2,1,0,27149.27,0
4391,15674328,2259,670,0,1,40,3,47364.45,1,1,1,148579.43,1
326,15736601,278,716,0,0,35,4,144428.87,1,1,0,134132.65,0
2876,15641640,1181,545,2,1,33,7,173331.52,1,1,0,150452.88,0
9753,15781530,1058,690,0,0,21,8,0.0,2,1,1,155782.89,0
2160,15641835,164,683,0,0,72,3,140997.26,1,0,1,52876.41,0
8275,15669805,990,748,1,1,31,1,99557.94,1,1,0,199255.32,0
1410,15814268,392,444,0,1,40,5,84350.07,1,1,0,143835.76,0
4953,15731543,575,679,2,0,58,9,109327.65,1,1,1,3829.13,0
1438,15742632,1881,670,0,1,31,9,0.0,1,0,1,76254.83,0
2258,15698349,2260,686,2,1,35,4,0.0,2,1,1,159676.55,0
3765,15615820,594,837,0,0,49,8,103302.37,1,1,1,50974.57,0
2559,15727021,1746,727,1,1,30,8,119027.28,2,1,1,137903.54,0
6706,15782875,2261,663,0,0,33,5,157274.36,2,1,1,28531.81,0
9471,15694859,1209,751,1,1,28,10,132932.14,2,1,1,46630.47,0
2901,15668575,185,626,2,1,26,8,148610.41,3,0,1,104502.02,1
9529,15584462,18,739,0,0,34,9,0.0,1,1,0,60584.33,0
9383,15665634,364,645,0,1,38,7,59568.57,1,1,1,167723.25,0
3460,15754919,233,773,0,1,40,10,0.0,2,0,1,69303.15,0
9380,15626042,1203,690,2,1,26,2,0.0,2,1,1,93255.85,0
7082,15672894,2262,625,0,1,36,8,129944.39,2,0,0,198914.8,0
588,15680998,399,725,0,0,44,5,0.0,1,1,1,117356.14,0
3863,15726588,2263,653,2,1,36,3,0.0,2,0,0,110525.6,0
4668,15596870,544,749,1,0,54,3,144768.94,1,1,0,93336.3,1
7496,15589541,490,557,0,1,27,2,0.0,2,0,1,4497.55,0
1567,15651063,1332,524,1,1,37,9,127480.58,2,1,0,179634.69,0
9484,15675983,316,692,0,1,36,3,79551.12,1,0,1,178267.07,0
4214,15572145,1475,767,0,1,34,8,0.0,2,1,0,94767.77,0
2522,15739068,184,638,1,0,25,4,148045.45,2,1,1,114722.42,0
3242,15629739,2264,621,1,1,31,8,100375.39,1,1,1,90384.26,0
4534,15607275,565,850,2,0,39,6,206014.94,2,0,1,42774.84,1
3337,15671390,141,690,2,0,36,10,0.0,2,1,0,55902.93,0
7161,15745375,656,640,1,0,23,3,72012.76,1,1,0,161333.13,0
3480,15743714,1170,468,0,0,46,7,91443.75,1,1,0,10958.18,0
7721,15700693,510,693,0,0,68,2,0.0,2,1,1,59864.96,0
8433,15582519,1002,479,0,0,47,6,121797.09,1,0,1,5811.9,1
4767,15719858,1212,659,2,1,38,9,0.0,2,1,1,35701.06,0
3627,15634968,74,789,1,1,37,6,110689.07,1,1,1,71121.04,1
7462,15645571,787,596,2,0,32,4,0.0,2,0,1,146504.35,0
5398,15638513,101,723,0,1,40,7,142856.95,2,0,0,38019.74,0
1242,15760774,2265,519,0,1,21,1,146329.57,2,1,1,194867.27,0
379,15677371,63,629,2,1,30,2,34013.63,1,1,0,19570.63,0
3000,15593014,1306,525,0,0,33,1,112833.35,1,0,1,175178.56,0
4252,15720847,2266,601,0,0,35,2,0.0,2,1,1,118983.18,0
8983,15627971,1111,504,0,1,32,8,206663.75,1,0,0,16281.94,0
8511,15769353,1448,550,0,1,40,8,150490.32,1,0,0,166468.21,1
2382,15774151,633,614,2,1,41,7,179915.85,1,0,0,14666.35,1
3786,15803842,95,752,1,1,45,3,105426.5,2,0,1,89773.45,0
5757,15706217,32,645,1,0,28,7,117466.03,2,1,1,34490.06,0
3273,15793890,624,728,0,1,59,4,0.0,1,1,1,163365.85,1
9441,15584156,849,593,2,0,27,10,0.0,3,0,0,94620.0,1
3424,15660147,833,493,2,0,32,8,46161.18,1,1,1,79577.4,0
1968,15598088,1045,559,2,0,25,5,0.0,2,1,1,163221.22,0
3228,15639576,657,691,0,0,26,9,136623.19,1,1,0,153228.0,0
7668,15606554,615,797,0,0,29,1,0.0,1,0,1,149991.32,0
8972,15583849,48,408,0,0,40,3,0.0,2,0,0,124874.23,0
3441,15745605,240,722,0,1,47,2,88011.4,1,1,1,90655.94,1
2739,15662098,401,650,2,0,41,3,128808.65,3,0,0,113677.53,1
8300,15792473,741,598,1,1,50,5,88379.81,3,0,1,64157.24,1
8083,15774551,932,772,2,0,36,3,112029.83,1,1,1,186948.35,0
2204,15672598,805,613,2,0,30,9,111927.45,1,1,1,175795.87,0
640,15798398,362,785,0,1,36,4,135438.4,1,0,0,190627.01,0
3994,15779414,816,696,2,0,40,3,153639.11,1,1,1,138351.68,0
619,15594594,137,546,2,0,42,7,139070.51,1,1,1,86945.0,0
7339,15796111,254,708,1,1,54,8,145151.4,1,0,1,125311.17,1
6136,15624611,1401,497,2,0,37,8,128650.11,2,1,1,163641.53,0
4694,15713594,876,543,0,1,32,7,147256.86,1,1,0,112771.95,0
9610,15674833,163,741,0,1,35,1,0.0,2,1,0,36557.55,0
1871,15782574,1442,624,2,0,33,6,0.0,2,0,0,76551.7,0
4209,15628558,102,447,0,1,44,5,89188.83,1,1,1,75408.24,0
9288,15609176,2267,688,0,1,32,5,0.0,2,0,1,177607.77,0
5137,15680767,72,717,1,1,64,10,98362.35,2,1,1,21630.21,0
6709,15653448,138,754,0,0,34,7,0.0,2,1,1,65219.85,0
2968,15595324,1465,579,1,1,39,5,117833.3,3,0,0,5831.0,1
248,15599792,2268,545,0,1,26,1,0.0,2,1,1,199638.56,0
4784,15729224,494,710,0,1,37,5,0.0,2,1,0,115403.31,0
1701,15642833,1792,608,0,1,30,8,0.0,2,1,0,128875.86,0
1533,15589660,2269,661,1,1,32,1,145980.23,1,0,1,56636.28,0
2398,15747724,753,671,2,1,34,10,0.0,1,1,0,23235.38,0
1621,15657386,1016,712,1,0,43,1,141749.74,2,0,1,90905.26,0
4130,15810829,2270,618,0,0,48,7,0.0,1,1,0,13921.82,1
1177,15604217,1745,726,0,0,34,9,0.0,2,0,0,14121.61,0
7424,15692430,413,699,1,0,36,2,123601.56,2,1,0,103557.85,0
5739,15654074,658,653,0,0,38,8,119315.75,1,1,0,150468.35,0
1882,15669922,1299,530,2,1,36,2,0.0,2,1,1,14721.8,0
980,15642937,446,550,0,1,46,7,0.0,2,1,0,130590.35,0
7427,15790630,634,619,0,1,48,4,0.0,1,0,0,18094.96,1
6638,15668767,1252,850,0,0,36,3,0.0,2,1,0,195033.07,0
2266,15734628,2271,623,0,1,35,5,0.0,2,1,0,101192.08,0
7844,15766288,1395,586,1,1,36,5,103700.69,1,1,0,194072.56,1
1979,15792329,735,494,1,0,37,5,107106.33,2,1,0,172063.09,0
4362,15592000,1068,781,1,1,48,9,82794.18,1,1,0,124720.68,1
7436,15647898,630,610,2,1,50,5,130554.51,3,1,0,184758.17,1
8283,15696552,2272,747,0,1,21,4,81025.6,2,1,0,167682.57,0
8403,15766683,2273,549,1,0,36,6,139422.37,1,0,0,83983.39,1
5147,15628992,437,850,1,0,32,2,128647.98,2,0,0,54416.18,0
1931,15627262,2274,536,1,0,23,6,92366.72,2,1,0,120661.71,0
3801,15685314,205,850,0,1,28,2,0.0,2,1,1,38773.74,0
5128,15644796,1823,821,2,1,38,8,0.0,2,0,1,126241.4,1
3717,15699492,841,665,1,1,27,2,147435.96,1,0,0,187508.06,0
5198,15629744,627,804,0,1,71,8,0.0,2,0,1,147995.96,0
2478,15760294,529,512,0,1,41,8,145150.28,1,1,0,64869.32,1
6385,15812073,401,529,0,1,31,7,0.0,2,1,1,175697.87,0
3645,15626233,1597,593,0,1,32,3,0.0,2,1,1,151978.36,0
5450,15592028,923,549,0,1,46,7,0.0,1,1,1,109057.56,0
703,15603436,322,594,2,1,49,2,126615.94,2,0,1,123214.74,0
1599,15647842,724,601,1,1,48,8,120782.7,1,1,0,63940.68,1
1638,15678626,2062,538,2,1,31,0,0.0,2,0,0,179453.66,0
516,15746902,2073,793,2,0,38,9,0.0,2,1,0,88225.02,0
250,15772423,506,739,1,0,54,8,126418.14,1,1,0,134420.75,1
7876,15775104,2275,697,0,1,38,1,182065.85,1,1,0,49503.5,0
6355,15566312,2276,660,2,1,42,5,0.0,3,1,1,189016.24,1
7297,15607988,2277,663,1,1,37,8,155303.71,1,1,0,118716.63,0
2509,15661974,1638,677,0,0,46,2,57037.74,1,1,1,158531.01,0
92,15731511,473,808,0,0,45,7,118626.55,2,1,0,147132.46,0
1161,15719348,324,513,0,0,35,8,0.0,1,1,0,76640.29,1
1171,15590820,2278,699,2,0,26,6,79932.41,1,0,0,150242.44,0
5228,15725767,631,701,0,0,23,3,0.0,2,1,0,38960.59,0
5102,15721462,1433,622,2,1,58,2,0.0,2,1,1,33277.31,0
5998,15583033,2279,640,0,1,20,4,0.0,2,0,1,78310.82,0
5695,15590683,429,660,0,1,31,6,172325.67,1,0,1,45438.38,0
1389,15775295,222,630,0,1,40,0,118633.08,1,0,1,60032.46,1
1950,15681562,240,516,0,1,43,2,112773.73,2,1,1,139366.58,0
9301,15591628,1468,701,1,0,41,9,164046.1,1,1,0,49405.93,0
549,15595440,2280,508,0,0,49,7,122451.46,2,1,1,75808.1,0
2999,15766289,710,751,0,0,47,5,142669.93,2,1,0,162760.96,0
2573,15785865,219,711,0,0,58,9,91285.13,2,1,1,26767.85,0
1875,15590268,568,529,2,0,35,5,95772.97,1,1,1,112781.5,0
7755,15692291,1039,563,2,1,42,6,99056.22,2,1,0,154347.95,1
7966,15645404,903,625,0,1,51,4,124620.01,2,1,0,92243.94,1
8602,15647570,1026,640,1,0,45,8,120591.19,1,0,0,195123.94,0
4559,15623730,442,792,0,0,34,1,0.0,1,0,1,86330.32,0
2229,15610594,447,644,0,1,37,8,0.0,2,1,0,20968.88,0
6758,15766667,2281,717,2,0,36,2,102989.83,2,0,1,49185.57,0
6312,15798429,2282,741,0,0,29,8,0.0,2,1,1,115994.52,0
876,15653762,2283,501,0,1,39,9,117301.66,1,0,0,182025.95,0
2290,15789097,2284,644,0,0,48,8,0.0,2,0,1,44965.54,1
4409,15795963,1016,687,0,0,34,7,129895.19,1,0,1,28698.17,0
1822,15621432,954,630,2,0,35,1,0.0,2,0,0,186826.22,0
525,15763274,804,661,0,0,48,3,120320.54,1,0,0,96463.25,0
8622,15673820,2185,568,0,0,33,7,0.0,2,1,0,143450.61,0
4467,15595160,2285,413,2,0,35,2,0.0,2,1,1,60972.84,0
9258,15688689,437,678,1,1,37,8,149000.91,2,1,1,21472.42,0
2601,15744582,2006,680,0,1,24,10,0.0,3,1,0,154971.63,1
7712,15763029,442,612,1,0,46,9,161450.03,1,1,1,96961.0,1
5239,15660840,2286,723,0,0,30,3,124119.54,1,1,0,162198.32,0
6146,15653065,1443,530,2,1,22,7,0.0,2,1,0,104170.48,0
9903,15797665,1011,730,0,1,27,7,0.0,2,1,0,144099.48,0
3886,15618255,350,642,1,1,56,6,103244.86,2,1,0,143049.72,1
2609,15733768,595,600,0,0,32,1,0.0,1,1,1,101986.16,0
6153,15735080,2287,508,0,1,64,2,0.0,1,1,1,6076.62,0
95,15676966,458,730,2,0,42,4,0.0,2,0,1,85982.47,0
898,15782390,1310,621,0,1,40,6,0.0,1,1,0,155155.25,0
3941,15659736,2288,716,1,0,66,5,121411.9,1,0,0,10070.4,1
3909,15599004,324,655,2,0,37,1,0.0,1,1,1,106040.97,0
9011,15786463,342,645,1,1,59,8,121669.93,2,0,0,91.75,1
6627,15619932,269,847,0,0,66,7,123760.68,1,0,1,53157.16,0
5451,15580227,447,803,0,0,33,6,0.0,2,1,0,115676.61,0
5439,15633274,278,679,0,0,34,7,160515.37,1,1,0,121904.14,0
8290,15625023,559,682,0,0,40,4,0.0,1,0,1,105352.55,0
8332,15673084,457,645,2,0,38,1,68079.8,1,0,1,166264.89,0
7821,15576131,359,666,0,0,40,5,0.0,2,1,0,147878.05,0
6080,15739292,432,609,1,0,31,9,103837.75,1,1,1,150218.11,0
5974,15691823,1040,672,0,0,37,5,153195.59,1,1,1,162763.01,0
8125,15733872,544,791,1,1,33,10,130229.71,2,0,0,54019.93,1
3649,15691703,145,545,0,0,47,8,105792.49,1,0,1,67830.2,1
1634,15755868,2289,562,0,0,35,7,0.0,1,0,0,48869.67,0
5408,15714431,716,561,0,0,37,1,100443.36,2,0,1,101693.73,0
3828,15654733,1058,794,1,0,57,3,117056.46,1,1,0,93336.93,1
4782,15804131,2289,850,2,1,53,7,65407.16,2,0,0,182633.63,1
8650,15632736,18,850,1,1,30,3,104911.35,2,1,1,42933.26,0
7300,15627190,253,661,0,0,51,6,146606.6,1,1,1,68021.9,0
449,15694860,543,675,0,1,38,6,68065.8,1,0,0,138777.0,1
4232,15778947,1223,628,0,0,36,3,0.0,2,1,1,8742.91,0
8408,15675626,1201,726,0,0,28,2,0.0,1,0,0,98060.51,0
7537,15590234,248,697,0,1,42,1,0.0,1,1,0,1262.83,1
384,15622993,1961,709,1,0,28,8,124695.72,2,1,0,145251.35,0
7497,15608804,795,824,1,0,49,8,133231.48,1,1,1,67885.37,0
5676,15757897,2290,766,0,1,26,3,104258.8,1,1,1,428.23,0
6062,15758023,1477,544,1,0,47,5,105245.21,1,0,0,99922.08,1
7502,15605341,2291,681,0,1,58,8,93173.88,1,1,1,139761.25,0
140,15640905,2292,579,2,1,35,1,129490.36,2,0,1,8590.83,1
6266,15624471,1582,850,0,0,37,6,0.0,2,1,0,109291.22,0
1216,15625080,262,745,2,1,54,8,0.0,1,1,0,173912.29,1
7438,15591248,1481,628,0,1,29,9,71996.29,1,1,1,34857.46,0
9752,15789339,882,681,0,0,59,4,122781.51,1,0,1,140166.95,0
4224,15588090,527,726,1,1,51,8,107494.86,2,1,0,140937.91,1
9319,15611786,207,668,2,1,69,9,0.0,1,0,1,134483.07,0
523,15595766,708,527,2,0,37,5,93722.73,2,1,1,139093.73,0
4672,15808674,1534,616,1,1,45,6,128352.59,3,1,1,144000.59,1
9376,15641389,1227,659,1,0,48,4,123593.22,2,1,0,82469.06,1
4201,15751943,79,529,2,1,43,5,0.0,2,0,0,79476.63,0
2846,15812513,810,599,1,0,45,10,103583.05,1,1,0,132127.69,1
7125,15697460,303,596,1,0,34,4,99441.21,2,0,1,4802.27,0
6125,15643359,1008,736,2,0,32,7,0.0,1,0,1,79082.62,0
9860,15615430,275,678,1,0,55,4,129646.91,1,1,1,184125.1,1
8879,15675794,342,645,1,0,47,9,152076.93,1,1,0,121840.2,1
3336,15660735,182,581,2,1,31,6,0.0,2,1,0,188377.21,0
2165,15794479,575,767,2,0,77,8,149083.7,1,1,1,190146.83,0
3825,15728167,1130,667,0,0,44,2,122806.95,1,0,0,15120.86,0
2625,15788946,2293,605,2,1,29,3,116805.82,1,0,0,4092.75,0
4219,15782418,115,589,1,1,19,9,83495.11,1,1,1,143022.31,1
8751,15644849,1188,655,0,1,32,2,0.0,1,1,1,71047.51,0
461,15732778,2294,468,1,0,29,1,111681.98,2,1,1,195711.16,0
6824,15708265,483,581,2,1,24,10,159203.71,1,1,1,102517.83,1
9623,15618750,359,590,0,0,31,8,112211.61,1,1,0,26261.42,0
2477,15617136,219,451,1,1,38,9,61482.47,1,1,1,167538.66,0
1897,15604588,740,850,2,1,38,3,0.0,2,0,1,179360.76,0
4242,15626040,221,793,2,0,63,0,0.0,2,0,1,27166.75,0
3264,15807525,759,447,0,0,43,2,0.0,2,1,0,33879.26,1
5326,15599126,630,529,0,1,43,0,123815.86,1,1,1,78463.99,1
5195,15791550,640,696,0,0,27,4,87637.26,2,0,0,196111.35,0
1840,15761374,980,706,0,0,54,9,117444.51,1,1,1,186238.85,0
8701,15627637,1081,709,1,0,23,8,73314.04,2,1,0,63446.47,0
589,15614782,185,526,0,0,36,1,0.0,1,1,0,160696.72,0
7752,15588535,599,750,2,1,39,6,0.0,2,0,0,19264.33,0
7983,15665129,372,545,1,0,33,1,132527.9,2,0,1,107429.71,0
7780,15699225,1638,757,0,0,46,0,0.0,2,1,0,37460.05,0
4966,15729515,1694,782,0,0,36,1,148795.17,2,1,1,195681.43,0
6126,15687913,79,501,1,1,34,7,93244.42,1,0,1,199805.63,0
52,15768193,511,585,1,0,36,5,146050.97,2,0,0,86424.57,0
500,15677020,2295,570,0,1,58,8,0.0,1,0,1,116503.92,1
2919,15649487,8,578,1,1,38,4,113150.44,2,1,0,176712.59,1
9810,15763907,708,820,0,1,39,1,104614.29,1,1,0,61538.43,1
1646,15600110,529,506,1,1,41,3,57745.76,1,1,0,4035.46,0
5762,15749119,2162,710,0,1,31,3,0.0,2,1,1,112289.06,0
8154,15692106,1921,606,2,1,25,3,147386.72,3,1,0,45482.04,1
7190,15701885,488,647,0,1,40,9,0.0,2,0,1,92357.21,0
6171,15611157,519,709,0,1,32,2,87814.89,1,1,0,138578.37,0
7886,15632344,596,792,0,1,42,0,99045.93,2,1,0,47160.01,0
6962,15581968,388,745,0,1,33,1,0.0,2,1,1,174431.01,0
4676,15602405,2296,703,1,1,38,9,99167.54,1,1,0,65720.92,0
2203,15751788,345,850,2,0,28,9,97408.03,1,1,1,175853.64,0
6525,15743293,124,651,1,1,35,1,163700.78,3,1,1,29583.48,1
3771,15568953,541,477,0,0,27,1,128554.98,1,1,1,133173.19,0
3074,15614420,2297,531,1,1,32,0,109570.21,2,1,1,172049.84,0
719,15696859,2298,474,0,0,45,10,0.0,2,0,0,172175.9,0
7080,15704081,1122,595,1,0,30,9,130682.11,2,1,1,57862.88,0
8301,15802625,224,733,1,0,48,7,85915.52,1,1,1,23860.5,0
7804,15691504,2247,619,1,1,52,8,124099.13,1,0,0,23904.52,0
4276,15763895,58,536,0,0,32,7,178011.5,2,1,0,22375.14,0
5210,15681126,121,702,2,1,38,2,0.0,1,1,1,161888.63,0
4532,15656029,1401,609,0,0,37,6,0.0,2,0,1,22030.72,0
827,15660535,2299,680,0,1,47,5,0.0,2,1,1,179843.33,0
174,15586310,731,578,0,0,30,4,169462.09,1,1,0,112187.11,0
747,15787619,1058,844,0,0,18,2,160980.03,1,0,0,145936.28,0
9221,15600399,9,598,0,0,60,4,0.0,1,1,0,197727.14,1
2880,15669411,2300,750,1,1,52,6,107467.56,1,1,0,126233.18,1
3005,15706185,381,596,1,0,47,5,140187.1,2,1,1,174311.3,0
4292,15770185,846,779,0,0,32,10,80728.15,1,1,0,86306.75,0
6145,15617320,101,693,2,1,46,3,151709.33,1,1,0,180736.24,0
2837,15768455,64,679,0,0,60,8,0.0,2,1,1,51380.9,0
3857,15653306,2221,679,1,1,32,0,88335.05,1,0,0,159584.81,0
3668,15807340,1024,525,1,0,33,4,131023.76,2,0,0,55072.93,0
2722,15576824,4,564,1,1,44,3,111760.4,3,1,1,104722.47,1
5470,15678571,2301,723,0,0,21,4,0.0,2,0,0,24847.02,0
3257,15573926,274,735,2,0,38,7,86131.71,2,0,0,93478.96,0
7526,15770406,81,580,1,0,35,9,121355.19,1,0,1,35671.45,0
5243,15662751,1826,655,1,1,40,0,81954.6,1,1,1,198798.44,1
7057,15705918,2302,725,0,0,31,8,0.0,2,1,1,59650.42,0
4353,15765192,596,564,0,0,26,7,84006.88,2,0,0,183490.99,0
3437,15735632,573,571,0,0,41,8,0.0,1,1,1,63736.17,0
8860,15743456,2303,715,0,1,32,10,0.0,2,1,0,60907.49,0
3794,15584037,241,727,1,0,58,5,106913.43,1,1,0,25881.0,1
4653,15675252,282,734,2,1,39,3,92636.96,2,1,1,125671.29,0
2447,15568025,74,758,0,0,51,8,81710.46,1,1,1,116520.07,0
4011,15685654,795,514,2,0,66,9,0.0,2,1,1,14234.31,0
5436,15808283,640,647,0,1,33,4,0.0,1,1,0,152323.04,0
4472,15642824,249,826,2,1,56,8,174506.1,2,0,1,161802.82,1
9154,15636977,240,507,1,0,36,9,118214.32,3,1,0,119110.03,1
2313,15724223,2304,545,0,1,55,5,0.0,1,0,0,10034.77,1
1396,15697095,767,705,2,0,46,7,0.0,2,1,0,117273.35,0
6669,15793671,941,606,0,0,34,5,0.0,1,1,0,161971.42,0
276,15758685,348,706,2,1,37,7,0.0,2,1,1,110899.3,0
5288,15803078,306,635,2,1,38,1,0.0,2,1,0,90605.05,0
7398,15744044,1016,572,1,0,47,4,99353.42,1,1,0,196549.85,1
3322,15681327,1061,682,0,0,30,9,0.0,2,1,1,2053.42,0
4764,15696564,2305,752,0,0,38,0,145974.79,2,1,1,137694.23,0
1629,15810347,774,662,2,1,30,9,0.0,2,0,1,157884.83,0
5061,15681928,2306,577,0,1,35,4,108155.49,1,1,0,105407.79,0
1640,15723053,182,504,1,0,32,8,170291.22,2,0,1,15658.99,0
9891,15670427,2307,662,2,0,37,4,155187.3,1,1,0,48930.8,0
7175,15785339,143,640,0,1,50,9,117565.03,2,0,0,82559.77,0
6408,15657829,463,806,1,0,30,8,168078.83,1,1,0,85028.36,1
8371,15807107,840,612,0,0,32,3,121394.42,1,1,0,164081.42,0
3636,15571689,2038,740,0,1,37,5,0.0,2,1,1,27528.4,0
6784,15651955,426,603,0,0,31,4,0.0,2,0,1,9607.1,0
7846,15622774,32,648,0,0,34,0,0.0,1,1,1,167931.81,0
1543,15690678,190,530,0,1,33,4,129307.32,1,1,1,172930.28,0
5356,15773751,327,597,0,1,29,1,132144.35,1,1,0,158086.33,0
3275,15596984,259,629,0,1,31,6,0.0,1,1,1,16447.6,1
3404,15611800,137,624,0,1,62,7,125163.62,2,1,1,151411.5,0
5681,15803947,820,757,1,1,30,6,161378.02,1,0,0,71926.28,1
848,15586959,2308,468,0,1,42,5,0.0,2,1,0,125305.34,0
594,15775153,1894,630,2,0,32,4,82034.0,1,0,0,146326.45,0
422,15716186,1785,586,0,1,38,2,0.0,2,1,0,87168.46,0
5412,15813640,145,642,0,1,40,7,0.0,2,1,0,10712.82,0
3267,15779744,19,537,2,0,30,1,103138.17,1,1,1,96555.42,0
7689,15592412,698,713,1,0,45,4,131038.14,1,1,0,74005.04,1
2048,15814536,1299,549,0,0,37,2,112541.54,2,0,0,47432.43,0
5410,15690939,1684,575,2,0,28,7,0.0,1,1,1,10666.05,0
3785,15723169,1745,640,0,1,31,9,138857.59,1,1,0,48640.77,0
8259,15699753,1463,590,0,0,41,1,89086.31,1,1,0,24499.97,0
9450,15615444,341,663,1,0,28,8,123674.28,2,1,1,87985.2,0
6382,15714046,1074,720,2,0,33,3,123783.91,2,1,1,142903.44,0
8670,15799641,306,540,2,0,39,2,0.0,2,1,0,81995.92,0
6891,15673877,285,490,0,0,39,1,0.0,3,1,0,171060.01,1
5110,15576156,1736,710,2,1,28,6,0.0,1,1,0,48426.98,0
6904,15566891,2309,584,1,1,41,3,88594.93,1,1,0,178997.89,0
8603,15684348,1205,656,0,0,63,8,0.0,2,0,1,57014.43,0
4545,15758081,482,673,2,0,39,8,138160.0,1,1,1,110468.51,0
5615,15798385,2310,512,2,1,46,3,0.0,2,1,1,56408.14,0
182,15789669,252,510,0,0,65,2,0.0,2,1,1,48071.61,0
8060,15717643,2311,728,0,1,34,6,90425.15,2,1,1,11597.69,0
1024,15682639,183,642,0,0,32,3,0.0,2,1,1,88698.83,0
8963,15607874,2312,687,0,0,38,0,144450.58,1,0,1,137276.83,0
1965,15738318,742,800,0,1,40,5,97764.41,1,1,0,98640.15,1
7177,15654625,352,495,1,0,39,8,120252.02,2,1,1,10160.23,0
215,15785542,2313,572,1,0,26,4,118287.01,2,0,0,60427.3,0
9743,15620577,316,715,0,0,45,4,0.0,2,1,1,55043.93,0
6244,15748752,69,608,1,0,33,1,102772.67,2,1,0,70705.58,0
7913,15652169,846,642,0,0,35,2,133161.95,1,0,1,122254.86,0
7239,15594133,2314,697,2,0,62,7,0.0,1,1,0,129188.18,1
3324,15740630,339,487,2,1,31,1,0.0,2,1,0,158750.13,0
763,15637876,657,663,1,1,36,6,77253.5,1,0,0,35817.97,1
9573,15641688,1410,644,2,0,18,7,0.0,1,0,1,59645.24,1
4458,15743617,2008,713,1,0,47,1,95994.98,1,1,0,197529.23,0
8917,15665378,1227,499,0,1,46,6,0.0,2,1,0,73457.55,0
1757,15670702,254,618,0,0,37,2,168178.21,2,0,1,101273.23,0
6931,15680685,829,751,0,0,30,3,165257.2,1,0,0,134822.05,0
8413,15575147,100,699,0,0,22,9,99339.0,1,1,0,68297.61,1
5075,15672397,254,598,0,0,38,0,125487.89,1,0,0,158111.71,0
1580,15743976,1113,618,1,0,41,8,37702.79,1,1,1,195775.48,0
2607,15715707,2315,657,0,0,32,3,118829.03,2,1,1,73127.61,0
7985,15678206,716,464,0,0,46,6,161798.53,1,1,0,182944.47,0
6221,15716926,1096,807,0,0,33,10,101952.97,2,1,0,178153.65,0
8437,15617538,399,834,2,0,40,7,0.0,2,0,0,45038.74,0
5466,15794941,1697,647,1,1,41,1,85906.65,3,1,0,189159.97,0
283,15643024,694,479,1,0,35,4,138718.92,1,1,1,47251.79,1
429,15576313,831,486,1,1,40,9,71340.09,1,1,0,76192.21,0
4296,15616454,920,476,1,1,34,8,111905.43,1,0,1,197221.81,1
4226,15671804,2316,648,2,0,36,8,146943.38,2,1,1,130041.45,0
2815,15738672,60,737,1,1,40,2,162485.8,2,1,0,149381.32,0
3839,15778154,742,628,1,0,50,4,122227.71,1,0,1,14217.77,1
9146,15621768,848,712,2,0,45,6,112994.65,1,0,0,198398.68,0
8674,15707637,1933,765,0,1,56,1,0.0,1,1,0,13228.93,1
2984,15663939,2317,523,1,0,35,8,138782.76,1,1,1,186118.93,0
3489,15705001,881,587,2,1,35,3,83286.56,1,1,0,125553.52,0
5576,15782879,2318,656,0,0,40,2,0.0,2,1,1,180553.48,0
4938,15625632,2319,577,0,0,36,3,121092.47,2,0,1,143783.46,0
9357,15734711,137,373,0,0,42,7,0.0,1,1,0,77786.37,1
9552,15688563,154,694,1,0,31,4,141989.27,2,1,0,26116.82,0
916,15775625,828,596,0,0,47,6,0.0,1,1,0,74835.65,0
9389,15707138,2320,679,2,0,39,5,0.0,2,1,1,100060.54,0
7999,15772482,1340,829,1,0,28,3,132405.52,3,1,0,104889.2,1
4283,15602994,643,487,0,1,53,10,89550.85,1,0,1,90076.85,0
1963,15692416,2321,358,2,1,52,8,143542.36,3,1,0,141959.11,1
3291,15748589,738,736,0,1,30,9,0.0,2,1,0,34180.33,0
8369,15637690,1161,622,1,1,34,7,98675.74,1,1,0,138906.85,1
1270,15723339,39,554,0,1,38,4,137654.05,2,1,1,172629.67,0
